MeetDate,G ID,Grp,State,Club,Venue,Current Race Name,Dist,Prize$$,Age,Sex,Cond,Registered Race Name
01-Nov-16,1,1,VIC,VRC,FLEM,EMIRATES MELBOURNE CUP,3200,6000000,O,O,Hcp,MELBOURNE CUP
03-Nov-16,19,1,VIC,VRC,FLEM,CROWN OAKS,2500,1000000,3-Y-O,F,SW,VRC OAKS
05-Nov-16,271,1,VIC,VRC,FLEM,DARLEY CLASSIC,1200,1000000,O,O,WFA,VICTORIA RACING CLUB STKS
05-Nov-16,341,1,VIC,VRC,FLEM,MACKINNON STAKES,2000,1500000,O,O,WFA,LKS MACKINNON STAKES
19-Nov-16,43,1,WA,WATC,ASCT,RAILWAY STAKES,1600,1000000,3YO&Up,O,Qlty,RAILWAY STKS
26-Nov-16,549,1,WA,WATC,ASCT,WINTERBOTTOM STAKES,1200,1000000,3YO&Up,O,WFA,WINTERBOTTOM STKS
03-Dec-16,438,1,WA,WATC,ASCT,KINGSTON TOWN CLASSIC,1800,1000000,3YO&Up,O,WFA,KINGSTON TOWN CLASSIC
11-Feb-17,393,1,VIC,MRC,CAUL,C.F.ORR STAKES,1400,500000,O,O,WFA,C.F. ORR STAKES
18-Feb-17,332,1,VIC,VRC,FLEM,LIGHTNING STAKES,1000,750000,O,O,WFA,VRC LIGHTNING STAKES
25-Feb-17,17,1,VIC,MRC,CAUL,FUTURITY STAKES,1400,500000,O,O,WFA,FUTURITY STAKES
25-Feb-17,21,1,VIC,MRC,CAUL,BLUE DIAMOND STAKES,1200,1500000,2-Y-O,O,SW,BLUE DIAMOND STAKES
25-Feb-17,195,1,NSW,ATC,WFM,CHIPPING NORTON STAKES,1600,600000,3YO&Up,O,WFA,CHIPPING NORTON STAKES
25-Feb-17,387,1,VIC,MRC,CAUL,OAKLEIGH PLATE,1100,500000,O,O,Hcp,OAKLEIGH PLATE
04-Mar-17,123,1,VIC,VRC,FLEM,AUSTRALIAN GUINEAS,1600,750000,3-Y-O,O,SW,AUSTRALIAN GUINEAS
04-Mar-17,164,1,NSW,ATC,RAND,RANDWICK GUINEAS,1600,1000000,3-Y-O,O,SW,RANDWICK GUINEAS
04-Mar-17,165,1,NSW,ATC,RAND,CANTERBURY STAKES,1300,500000,3YO&Up,O,WFA,CANTERBURY STAKES
11-Mar-17,12,1,VIC,VRC,FLEM,LEXUS NEWMARKET HANDICAP,1200,1250000,O,O,Hcp,VRC NEWMARKET HANDICAP
11-Mar-17,18,1,VIC,VRC,FLEM,AUSTRALIAN CUP,2000,1500000,O,O,WFA,AUSTRALIAN CUP
11-Mar-17,391,1,NSW,ATC,RHIL,COOLMORE CLASSIC,1500,600000,3YO&Up,F&M,Qlty,TAD KENNEDY STAKES
18-Mar-17,7,1,NSW,ATC,RHIL,GOLDEN SLIPPER STAKES,1200,3500000,2-Y-O,O,SW,GOLDEN SLIPPER STAKES
18-Mar-17,15,1,NSW,ATC,RHIL,ROSEHILL GUINEAS,2000,600000,3-Y-O,O,SW,ROSEHILL GUINEAS
18-Mar-17,272,1,NSW,ATC,RHIL,THE GALAXY,1100,700000,O,O,Hcp,THE GALAXY
18-Mar-17,277,1,NSW,ATC,RHIL,GEORGE RYDER STAKES,1500,1000000,3YO&Up,O,WFA,GEORGE RYDER STAKES
18-Mar-17,423,1,NSW,ATC,RHIL,RANVET STAKES,2000,700000,3YO&Up,O,WFA,RAWSON STAKES
24-Mar-17,544,1,VIC,MVRC,M V,WILLIAM REID STAKES,1200,500000,O,O,WFA,WILLIAM REID STAKES
25-Mar-17,3,1,NSW,ATC,RHIL,THE BMW,2400,1500000,3YO&Up,O,WFA,H E TANCRED STAKES
25-Mar-17,484,1,NSW,ATC,RHIL,VINERY STUD STAKES,2000,500000,3-Y-O,F,SW,STORM QUEEN STAKES
01-Apr-17,5,1,NSW,ATC,RAND,ATC AUSTRALIAN DERBY,2400,2000000,3-Y-O,O,SW,ATC AUSTRALIAN DERBY
01-Apr-17,10,1,NSW,ATC,RAND,ATC SIRES PRODUCE STAKES,1400,1000000,2-Y-O,O,SW,ATC SIRES PRODUCE STAKES
01-Apr-17,13,1,NSW,ATC,RAND,DONCASTER HANDICAP,1600,3000000,3YO&Up,O,Hcp,DONCASTER HANDICAP
01-Apr-17,646,1,NSW,ATC,RAND,T J SMITH STAKES,1200,2500000,O,O,WFA,T J SMITH STAKES
08-Apr-17,8,1,NSW,ATC,RAND,SYDNEY CUP,3200,2000000,3YO&Up,O,Hcp,SYDNEY CUP
08-Apr-17,20,1,NSW,ATC,RAND,ATC OAKS,2400,1000000,3-Y-O,F,SW,ATC AUSTRALIAN OAKS
08-Apr-17,412,1,NSW,ATC,RAND,QUEEN ELIZABETH STAKES,2000,4000000,3YO&Up,O,WFA,AJC QUEEN ELIZABETH STAKES
08-Apr-17,415,1,NSW,ATC,RAND,QUEEN OF THE TURF STAKES,1600,1000000,3YO&Up,F&M,WFA,QUEEN OF THE TURF STAKES
15-Apr-17,24,1,NSW,ATC,RAND,CHAMPAGNE STAKES,1600,500000,2-Y-O,O,SW,CHAMPAGNE STAKES
15-Apr-17,104,1,NSW,ATC,RAND,ALL AGED STAKES,1400,600000,O,O,WFA,ALL AGED STAKES
06-May-17,121,1,SA,SAJC,MORP,SCHWEPPES OAKS,2000,400000,3-Y-O,F,SW,AUSTRALASIAN OAKS
06-May-17,495,1,SA,SAJC,MORP,UBET CLASSIC,1200,400000,O,F&M,WFA,ROBERT SANGSTER STAKES
13-May-17,26,1,SA,SAJC,MORP,SA DERBY,2500,500000,3-Y-O,O,SW,SA DERBY
13-May-17,514,1,QLD,BRC,DOOM,"DOOMBEN 10,000",1200,700000,O,O,WFA,"DOOMBEN 10,000"
20-May-17,27,1,SA,SAJC,MORP,THE GOODWOOD,1200,500000,O,O,SWP,SAJC GOODWOOD
20-May-17,39,1,QLD,BRC,DOOM,DOOMBEN CUP,2000,650000,3YO&Up,O,WFA,DOOMBEN CUP
27-May-17,38,1,QLD,BRC,E FM,KINGSFORD-SMITH CUP,1300,700000,O,O,WFA,"DOOMBEN 10,000"
03-Jun-17,35,1,QLD,BRC,DOOM,QUEENSLAND OAKS,2200,500000,3-Y-O,F,SW,QUEENSLAND OAKS
10-Jun-17,33,1,QLD,BRC,DOOM,QUEENSLAND DERBY,2200,600000,3-Y-O,O,SW,QUEENSLAND DERBY
10-Jun-17,34,1,QLD,BRC,DOOM,STRADBROKE HANDICAP,1350,1500000,O,O,Hcp,STRADBROKE HANDICAP
10-Jun-17,177,1,QLD,BRC,DOOM,J.J. ATKINS,1600,600000,2-Y-O,O,SW,J.J. ATKINS
24-Jun-17,601,1,QLD,TATTS RC QLD,DOOM,TATTERSALL'S TIARA,1350,500000,O,F&M,WFA,TATTERSALL'S TIARA
06-Aug-16,362,2,NSW,ATC,RAND,MISSILE STAKES,1200,175000,3YO&Up,O,WFA,MISSILE STAKES
13-Aug-16,335,2,VIC,MRC,CAUL,P.B.LAWRENCE STAKES,1400,200000,3YO&Up,O,WFA,J J LISTON STAKES
20-Aug-16,460,2,NSW,ATC,RAND,SILVER SHADOW STAKES,1200,175000,3-Y-O,F,SWP,SILVER SHADOW STAKES
20-Aug-16,534,2,NSW,ATC,RAND,WARWICK STAKES,1400,250000,3YO&Up,O,WFA,WARWICK STAKES
27-Aug-16,704,2,NSW,ATC,RHIL,THE RUN TO THE ROSE,1200,175000,3-Y-O,O,SWP,THE RUN TO THE ROSE
03-Sep-16,192,2,NSW,TATTERSALLS (NSW),RAND,CHELMSFORD STAKES,1600,250000,3YO&Up,O,WFA,CHELMSFORD STAKES
03-Sep-16,258,2,VIC,MVRC,M V,DATO' TAN CHIN NAM STAKES,1600,250000,O,O,WFA,JOHN F FEEHAN STAKES
03-Sep-16,270,2,NSW,TATTERSALLS (NSW),RAND,FURIOUS STAKES,1200,175000,3-Y-O,F,SW,FURIOUS STAKES
03-Sep-16,517,2,NSW,TATTERSALLS (NSW),RAND,TRAMWAY HCP,1400,175000,3YO&Up,O,SWP,TRAMWAY HANDICAP
03-Sep-16,651,2,VIC,MVRC,M V,MCEWEN STAKES,1000,200000,O,O,WFA,IAN McEWEN TROPHY
10-Sep-16,145,2,VIC,VRC,FLEM,DANEHILL STAKES,1200,200000,3-Y-O,O,SWP,DANEHILL STAKES
10-Sep-16,150,2,VIC,VRC,FLEM,BOBBIE LEWIS QUALITY,1200,200000,4YO&Up,O,Qlty,BOBBIE LEWIS QUALITY
10-Sep-16,360,2,VIC,VRC,FLEM,LET'S ELOPE STAKES,1400,200000,4YO&Up,M,SWP,MILADY STAKES
10-Sep-16,507,2,NSW,ATC,RHIL,THEO MARKS STAKES,1300,200000,3YO&Up,O,Qlty,THEO MARKS STAKES
17-Sep-16,308,2,NSW,ATC,RAND,HILL STAKES,2000,200000,3YO&Up,O,WFA,HILL STAKES
17-Sep-16,457,2,NSW,ATC,RAND,THE SHORTS,1100,200000,3YO&Up,O,SWP,THE SHORTS
17-Sep-16,506,2,NSW,ATC,RAND,TEA ROSE STAKES,1400,175000,3-Y-O,F,SW,TEA ROSE STAKES
24-Sep-16,300,2,VIC,MRC,CAUL,SCHWEPPES THOUSAND GUINEAS PRELUDE,1400,200000,3-Y-O,F,SWP,TRANQUIL STAR STAKES
24-Sep-16,454,2,NSW,ATC,RHIL,SHANNON STAKES,1500,175000,3YO&Up,O,Qlty,SHANNON STAKES
24-Sep-16,479,2,NSW,ATC,RHIL,STAN FOX STAKES,1500,200000,3-Y-O,O,SW,STAN FOX STAKES
24-Sep-16,653,2,NSW,ATC,RHIL,GOLDEN PENDANT,1400,400000,3YO&Up,F&M,SWP,GOLDEN PENDANT
30-Sep-16,369,2,VIC,MVRC,M V,BILL STUTT STAKES,1600,200000,3-Y-O,O,SW,MOONEE VALLEY STAKES
30-Sep-16,599,2,VIC,MVRC,M V,W H STOCKS STAKES,1600,200000,4YO&Up,M,WFA,W H STOCKS STAKES
01-Oct-16,407,2,NSW,ATC,RAND,PREMIERE STAKES,1200,300000,3YO&Up,O,WFA,PREMIERE STAKES
01-Oct-16,433,2,NSW,ATC,RAND,ROMAN CONSUL STAKES,1200,300000,3-Y-O,O,SW,ROMAN CONSUL STKS
02-Oct-16,244,2,VIC,VRC,FLEM,EDWARD MANIFOLD STAKES,1600,200000,3-Y-O,F,SW,EDWARD MANIFOLD STAKES
02-Oct-16,442,2,VIC,VRC,FLEM,GILGAI STAKES,1200,200000,O,O,SWP,BAGUETTE STAKES
02-Oct-16,590,2,VIC,VRC,FLEM,ROSE OF KINGSTON STAKES,1400,200000,4YO&Up,M,SWP,ROSE OF KINGSTON STAKES
08-Oct-16,196,2,VIC,MRC,CAUL,SCHILLACI STAKES,1100,400000,3YO&Up,O,WFA,SCHILLACI STAKES
08-Oct-16,305,2,VIC,MRC,CAUL,HERBERT POWER STAKES,2400,400000,O,O,Qlty,HERBERT POWER STAKES
15-Oct-16,378,2,VIC,MRC,CAUL,CAULFIELD SPRINT,1100,200000,O,O,Hcp,CAULFIELD SPRINT
15-Oct-16,561,2,VIC,MRC,CAUL,TRISTARC STAKES,1400,200000,4YO&Up,M,SWP,TRISTARC STAKES
22-Oct-16,304,2,VIC,MVRC,M V,The MV VASE,2040,200000,3-Y-O,O,SW,THE MV VASE
22-Oct-16,368,2,VIC,MVRC,M V,MOONEE VALLEY GOLD CUP,2500,250000,4YO&Up,O,SWP,MOONEE VALLEY GOLD CUP
22-Oct-16,536,2,VIC,MVRC,M V,CRYSTAL MILE,1600,200000,O,O,WFA,CRYSTAL MILE
22-Oct-16,648,2,VIC,MVRC,M V,MOONEE VALLEY FILLIES CLASSIC,1600,200000,3-Y-O,F,SW,MOONEE VALLEY FILLIES CLASSIC
29-Oct-16,334,2,VIC,VRC,FLEM,LINLITHGOW STAKES,1200,300000,O,O,HCP,LINLITHGOW STAKES
29-Oct-16,531,2,VIC,VRC,FLEM,WAKEFUL STAKES,2000,300000,3-Y-O,F,SWP,WAKEFUL STAKES
05-Nov-16,328,2,WA,WATC,ASCT,LEE STEERE STAKES,1400,250000,3YO&Up,O,WFA,LEE STEERE STKS
05-Nov-16,639,2,VIC,VRC,FLEM,MOMENTUM ENERGY STAKES,2000,300000,4YO&Up,M,SWP,MATRIARCH STAKES
12-Nov-16,449,2,VIC,MRC,SAND,ZIPPING CLASSIC,2400,300000,O,O,WFA,SANDOWN CLASSIC
12-Nov-16,450,2,VIC,MRC,SAND,SANDOWN GUINEAS,1600,250000,3-Y-O,O,SW,SANDOWN GUINEAS
19-Nov-16,528,2,WA,WATC,ASCT,W.A. GUINEAS,1600,500000,3-Y-O,O,SW,WA GUINEAS
17-Dec-16,213,2,WA,WATC,ASCT,TED VAN HEEMST STAKES,2100,250000,3YO&Up,O,WFA,C B COX STKS
17-Dec-16,527,2,NSW,ATC,RAND,VILLIERS STAKES,1600,250000,3YO&Up,O,Qlty,VILLIERS STAKES
31-Dec-16,44,2,WA,WATC,ASCT,PERTH CUP,2400,500000,3YO&Up,O,Qlty,PERTH CUP
27-Jan-17,559,2,VIC,MVRC,M V,AUSTRALIA STAKES,1200,200000,O,O,WFA,STANLEY WOOTTON STAKES
28-Jan-17,254,2,NSW,ATC,RHIL,EXPRESSWAY STAKES,1200,200000,3YO&Up,O,WFA,EXPRESSWAY STAKES
04-Feb-17,627,2,NSW,ATC,RAND,BREEDERS' CLASSIC,1200,175000,4YO&Up,M,SWP,BREEDERS CLASSIC
11-Feb-17,112,2,NSW,ATC,RAND,APOLLO STAKES,1400,250000,3YO&Up,O,WFA,APOLLO STAKES
11-Feb-17,124,2,VIC,MRC,CAUL,AUTUMN STAKES,1400,200000,3-Y-O,O,SWP,AUTUMN STAKES
11-Feb-17,179,2,VIC,MRC,CAUL,BLUE DIAMOND PRELUDE (F),1100,200000,2-Y-O,F,SW,BLUE DIAMOND PRELUDE FLLY
11-Feb-17,330,2,NSW,ATC,RAND,LIGHT FINGERS STAKES,1200,175000,3-Y-O,F,SW,LIGHT FINGERS STAKES
11-Feb-17,576,2,VIC,MRC,CAUL,RUBITON STAKES,1100,200000,O,O,SWP,RUBITON STAKES
18-Feb-17,25,2,NSW,ATC,RHIL,SILVER SLIPPER STAKES,1100,250000,2-Y-O,O,SW,SILVER SLIPPER STAKES
18-Feb-17,310,2,NSW,ATC,RHIL,HOBARTVILLE STAKES,1400,400000,3-Y-O,O,SW,HOBARTVILLE STAKES
18-Feb-17,647,2,NSW,ATC,RHIL,MILLIE FOX STAKES,1300,175000,3YO&Up,F&M,SWP,MILLIE FOX STAKES
25-Feb-17,180,2,VIC,MRC,CAUL,CAULFIELD AUTUMN CLASSIC,1800,200000,3-Y-O,O,SW,CAULFIELD AUTUMN CLASSIC
25-Feb-17,468,2,NSW,ATC,WFM,SKYLINE STAKES,1200,175000,2-Y-O,C&G,SW,SKYLINE STAKES
25-Feb-17,474,2,VIC,MRC,CAUL,PETER YOUNG STAKES,1800,200000,O,O,WFA,ST GEORGE STAKES
25-Feb-17,493,2,NSW,ATC,WFM,SURROUND STAKES,1400,175000,3-Y-O,F,SW,SURROUND STAKES
25-Feb-17,494,2,NSW,ATC,WFM,SWEET EMBRACE STAKES,1200,175000,2-Y-O,F,SW,SWEET EMBRACE STAKES
25-Feb-17,518,2,VIC,MRC,CAUL,ANGUS ARMANASCO STAKES,1400,200000,3-Y-O,F,SW,ANGUS ARMANASCO STAKES
25-Feb-17,628,2,NSW,ATC,WFM,GUY WALTER STAKES,1400,175000,4YO&Up,M,SWP,WIGGLE STAKES
04-Mar-17,186,2,NSW,ATC,RAND,CHALLENGE STAKES,1000,500000,3YO&Up,O,WFA,AJC CHALLENGE STAKES
04-Mar-17,428,2,NSW,ATC,RAND,REISLING STAKES,1200,300000,2-Y-O,F,SW,REISLING SLIPPER TRIAL
04-Mar-17,511,2,NSW,ATC,RAND,TODMAN STAKES,1200,300000,2-Y-O,C&G,SW,TODMAN SLIPPER TRIAL
11-Mar-17,9,2,VIC,VRC,FLEM,VRC SIRES' PRODUCE STAKES,1400,200000,2-Y-O,O,SW,VRC SIRES' PRODUCE STAKES
11-Mar-17,147,2,VIC,VRC,FLEM,BLAMEY STAKES,1600,200000,3YO&Up,O,SWP,BLAMEY STAKES
11-Mar-17,233,2,NSW,ATC,RHIL,AJAX STAKES,1500,175000,3YO&Up,O,Qlty,AJAX STAKES
11-Mar-17,322,2,VIC,VRC,FLEM,A.V KEWNEY STAKES,1400,200000,3-Y-O,F,SW,A.V KEWNEY STAKES
11-Mar-17,401,2,NSW,ATC,RHIL,PHAR LAP STAKES,1500,175000,3-Y-O,O,SW,PHAR LAP STAKES
13-Mar-17,28,2,SA,SAJC,MORP,ADELAIDE CUP,3200,400000,O,O,Hcp,ADELAIDE CUP
17-Mar-17,102,2,VIC,MVRC,M V,ALISTER CLARK STAKES,2040,200000,3-Y-O,O,SW,ALISTER CLARK STAKES
24-Mar-17,232,2,VIC,MVRC,M V,SUNLINE STAKES,1600,200000,3YO&Up,F&M,WFA,DIAMOND JUBILEE STAKES
25-Mar-17,174,2,NSW,ATC,RHIL,TULLOCH STAKES,2000,175000,3-Y-O,C&G,SW,TULLOCH STAKES
25-Mar-17,248,2,NSW,ATC,RHIL,EMANCIPATION STAKES,1500,175000,3YO&Up,F&M,SWP,EMANCIPATION STAKES
01-Apr-17,182,2,NSW,ATC,RAND,CHAIRMAN'S HANDICAP,2600,300000,3YO&Up,O,Qlty,AJC CHAIRMANS HANDICAP
01-Apr-17,320,2,WA,WATC,ASCT,KARRAKATTA PLATE,1200,500000,2-Y-O,O,SW,KARRAKATTA PLATE
08-Apr-17,45,2,WA,WATC,ASCT,W.A.T.C. DERBY,2400,400000,3-Y-O,O,SW,W.A.T.C. DERBY
08-Apr-17,321,2,NSW,ATC,RAND,PERCY SYKES STAKES,1200,600000,2-Y-O,F,SWP,KEITH MACKAY HANDICAP
08-Apr-17,441,2,NSW,ATC,RAND,ARROWFIELD 3YO SPRINT,1200,500000,3-Y-O,O,SW,ROYAL SOVEREIGN STAKES
08-Apr-17,650,2,NSW,ATC,RAND,SAPPHIRE STAKES,1200,300000,3YO&Up,F&M,SWP,SAPPHIRE STAKES
29-Apr-17,463,2,QLD,BRC,E FM,VICTORY STAKES,1200,200000,3YO&Up,O,WFA,VICTORY STAKES
06-May-17,292,2,SA,SAJC,MORP,WILLIAM HILL STAKES,1200,250000,3-Y-O,O,SW,EUCLASE CLASSIC
06-May-17,414,2,SA,SAJC,MORP,QUEEN OF THE SOUTH STAKES,1600,175000,3YO&Up,F&M,SWP,QUEEN OF THE SOUTH STAKES
06-May-17,436,2,QLD,GOLD COAST TC,GCST,A D HOLLINDALE STAKES,1800,358000,3YO&Up,O,WFA,A D HOLLINDALE STAKES
13-May-17,206,2,QLD,BRC,DOOM,CHAMPAGNE CLASSIC,1200,175000,2-Y-O,O,SW,CHAMPAGNE CLASSIC
20-May-17,657,2,QLD,BRC,DOOM,THE ROSES,2000,175000,3-Y-O,F,SW,THE ROSES
27-May-17,37,2,QLD,BRC,E FM,BRC SIRES' PRODUCE,1400,250000,2-Y-O,O,SW,BRC SIRES' PRODUCE
03-Jun-17,110,2,QLD,BRC,DOOM,QTC CUP,1350,175000,O,O,Qlty,QTC CUP
03-Jun-17,385,2,QLD,BRC,DOOM,PJ O'SHEA,2200,250000,3YO&Up,O,WFA,EAGLE FARM CUP
10-Jun-17,32,2,QLD,BRC,DOOM,QUEENSLAND GUINEAS,1600,400000,3-Y-O,O,SW,QUEENSLAND GUINEAS
10-Jun-17,36,2,QLD,BRC,DOOM,BRISBANE CUP,2200,300000,3YO&Up,O,QLTY,BRISBANE CUP
10-Jun-17,669,2,QLD,BRC,DOOM,DANE RIPPER STAKES,1350,200000,O,F&M,SWP,DANE RIPPER STAKES
06-Aug-16,472,3,SA,SAJC,MORP,DAVID COLES AM SPRING STAKES,1200,120000,O,O,WFA,SPRING STAKES
06-Aug-16,693,3,VIC,VRC,FLEM,AURIE'S STAR HANDICAP,1200,150000,O,O,Hcp,AURIE'S STAR HANDICAP
13-Aug-16,446,3,NSW,ATC,RHIL,SAN DOMENICO STAKES,1100,125000,3-Y-O,O,SWP,SAN DOMENICO STAKES
13-Aug-16,604,3,VIC,MRC,CAUL,VAIN STAKES,1100,150000,3-Y-O,C&G,SWP,VAIN STAKES
13-Aug-16,613,3,VIC,MRC,CAUL,QUEZETTE STAKES,1100,150000,3-Y-O,F,SWP,QUEZETTE STAKES
20-Aug-16,523,3,NSW,ATC,RAND,UP AND COMING STAKES,1300,125000,3-Y-O,O,Qlty,UP AND COMING STAKES
20-Aug-16,611,3,NSW,ATC,RAND,SHOW COUNTY QUALITY HCP,1200,125000,3YO&Up,O,Qlty,SHOW COUNTY QUALITY
20-Aug-16,626,3,NSW,ATC,RAND,TOY SHOW F-&-M QLTY HCP,1300,125000,3YO&Up,F&M,Qlty,TOY SHOW QUALITY
27-Aug-16,597,3,VIC,MRC,CAUL,HDF MCNEIL STAKES,1200,150000,3-Y-O,O,SWP,H.D.F. McNEIL STAKES
27-Aug-16,605,3,VIC,MRC,CAUL,W W COCKRAM STAKES,1200,150000,4YO&Up,M,SWP,W W COCKRAM STAKES
27-Aug-16,694,3,VIC,MRC,CAUL,THE HEATH 1100,1100,150000,O,O,SWP,THE HEATH 1100
03-Sep-16,166,3,NSW,TATTERSALLS (NSW),RAND,MING DYNASTY QUALITY HCP,1400,125000,3-Y-O,O,Qlty,MING DYNASTY QUALITY HCP
03-Sep-16,588,3,NSW,TATTERSALLS (NSW),RAND,CONCORDE STAKES,1000,125000,3YO&Up,O,SWP,CONCORDE STAKES
10-Sep-16,324,3,NSW,ATC,RHIL,KINGSTON TOWN STAKES,2000,125000,3YO&Up,O,Qlty,KINGSTON TOWN STAKES
10-Sep-16,663,3,NSW,ATC,RHIL,SHERACO STAKES,1200,125000,3YO&Up,F&M,SWP,SHERACO STAKES
16-Sep-16,160,3,NSW,NEWCASTLE JC,NCLE,CAMERON HCP,1500,150000,O,O,Hcp,CAMERON HANDICAP
16-Sep-16,381,3,NSW,NEWCASTLE JC,NCLE,NEWCASTLE CUP,2300,175000,O,O,Hcp,NEWCASTLE GOLD CUP
16-Sep-16,473,3,NSW,NEWCASTLE JC,NCLE,SPRING STAKES,1600,125000,3-Y-O,O,SW,NJC 3YO SPRING STAKES
16-Sep-16,672,3,NSW,NEWCASTLE JC,NCLE,TIBBIE STAKES,1400,125000,O,F&M,SWP,TIBBIE PLATE
17-Sep-16,440,3,VIC,MRC,CAUL,NATURALISM STAKES,2000,150000,O,O,Qlty,NATURALISM STAKES
17-Sep-16,582,3,NSW,ATC,RAND,BILL RITCHIE HANDICAP,1400,125000,3YO&Up,O,Qlty,BILL RITCHIE HANDICAP
17-Sep-16,656,3,VIC,MRC,CAUL,HOW NOW STAKES,1200,150000,4YO&Up,M,SWP,HOW NOW STAKES
23-Sep-16,525,3,VIC,MVRC,M V,CHAMPAGNE STAKES,1200,150000,3-Y-O,F,SW,MV CHAMPAGNE STAKES
24-Sep-16,209,3,NSW,ATC,RHIL,COLIN STEPHEN QUALITY,2400,125000,3YO&Up,O,Qlty,COLIN STEPHEN QLTY HCP
24-Sep-16,281,3,NSW,ATC,RHIL,GLOAMING STAKES,1800,200000,3-Y-O,O,SW,GLOAMING STAKES
24-Sep-16,458,3,VIC,MRC,CAUL,BECK CAULFIELD GUINEAS PRELUDE,1400,175000,3-Y-O,C&G,SWP,CAULFIELD GUINEAS PRELUDE
30-Sep-16,641,3,VIC,MVRC,M V,JRA CUP,2040,200000,O,O,Qlty,JRA CUP
01-Oct-16,216,3,NSW,ATC,RAND,CRAVEN PLATE,2000,125000,O,O,WFA,CRAVEN PLATE
02-Oct-16,713,3,VIC,VRC,FLEM,THE BART CUMMINGS,2500,300000,O,O,Qlty,THE BART CUMMINGS
08-Oct-16,509,3,VIC,MRC,CAUL,THOROUGHBRED CLUB STAKES,1200,150000,3-Y-O,F,SWP,THOROUGHBRED CLUB STAKES
08-Oct-16,618,3,NSW,ATC,RAND,ANGST STAKES,1600,125000,4YO&Up,M,SWP,ANGST QUALITY HCP
08-Oct-16,695,3,VIC,MRC,CAUL,NORTHWOOD PLUME STAKES,1200,150000,4YO&Up,M,SWP,NORTHWOOD PLUME STAKES
12-Oct-16,710,3,VIC,MRC,CAUL,LADIES DAY VASE,1600,150000,4YO&Up,M,SWP,LADIES DAY VASE
12-Oct-16,979,3,VIC,MRC,CAUL,BLUE SAPPHIRE STAKES,1200,350000,3-Y-O,O,SW,BLUE SAPPHIRE STAKES
