MeetDate,G ID,Grp,State,Club,Venue,Current Race Name,Dist,Prize$$,Age,Sex,Cond,Registered Race Name
24/08/2013,591,4,WA,WATC,BLMT,GOODWOOD SPRINT,1300,80000,3YO&Up,O,WFA,WATC GOODWOOD SPRINT
31/08/2013,704,3,NSW,ATC,RHIL,THE RUN TO THE ROSES,1200,125000,3-Y-O,O,SWP,THE RUN TO THE ROSES
31/08/2013,434,4,NSW,ATC,RHIL,PREMIER'S CUP,1800,100000,3YO&Up,O,Qlty,PREMIER'S CUP
31/08/2013,353,1,VIC,MRC,CAUL,MEMSIE STAKES,1400,350000,3YO&Up,O,WFA,MEMSIE STAKES
31/08/2013,597,3,VIC,MRC,CAUL,HDF MCNEIL STAKES,1200,150000,3-Y-O,O,SWP,H.D.F. McNEIL STAKES
31/08/2013,694,3,VIC,MRC,CAUL,THE HEATH 1100,1100,120000,O,O,SWP,THE HEATH 1100
31/08/2013,301,4,VIC,MRC,CAUL,HEATHERLIE HANDICAP,1700,120000,O,O,Hcp,HEATHERLIE HANDICAP
4/09/2013,568,4,SA,BALAKLAVA RC,BKVA,BALAKLAVA CUP,1600,80000,O,O,Qlty,BALAKLAVA CUP
6/09/2013,595,4,NSW,WYONG RC,WYNG,WYONG GOLD CUP,2100,150000,O,O,Qlty,WYONG GOLD CUP
6/09/2013,671,4,NSW,WYONG RC,WYNG,MONA LISA STAKES,1350,120000,O,F&M,SWP,MONA LISA STAKES
7/09/2013,192,2,NSW,TATTERSALLS (NSW),RAND,CHELMSFORD STAKES,1600,175000,3YO&Up,O,WFA,CHELMSFORD STAKES
7/09/2013,270,2,NSW,TATTERSALLS (NSW),RAND,FURIOUS STAKES,1200,175000,3-Y-O,F,SW,FURIOUS STAKES
7/09/2013,588,3,NSW,TATTERSALLS (NSW),RAND,CONCORDE STAKES,1000,125000,3YO&Up,O,SWP,CONCORDE STAKES
7/09/2013,517,3,NSW,TATTERSALLS (NSW),RAND,TRAMWAY HCP,1400,125000,3YO&Up,O,SWP,TRAMWAY HANDICAP
7/09/2013,166,3,NSW,TATTERSALLS (NSW),RAND,MING DYNASTY QUALITY HCP,1400,125000,3-Y-O,O,Qlty,MING DYNASTY QUALITY HCP
7/09/2013,214,1,VIC,VRC,FLEM,MAKYBE DIVA STAKES,1600,350000,O,O,WFA,MAKYBE DIVA STAKES
7/09/2013,145,2,VIC,VRC,FLEM,DANEHILL STAKES,1200,220000,3-Y-O,O,SWP,DANEHILL STAKES
7/09/2013,360,2,VIC,VRC,FLEM,LET'S ELOPE STAKES,1400,220000,4YO&Up,M,SWP,MILADY STAKES
7/09/2013,150,3,VIC,VRC,FLEM,BOBBIE LEWIS QUALITY,1200,150000,4YO&Up,O,Qlty,BOBBIE LEWIS QUALITY
7/09/2013,720,4,VIC,VRC,FLEM,EXFORD PLATE,1400,120000,3-Y-O,O,SWP,EXFORD PLATE
7/09/2013,933,4,VIC,VRC,FLEM,TONTONAN STAKES,1400,120000,4YO&Up,O,HCP,TONTONAN STAKES
7/09/2013,257,4,WA,WATC,BLMT,FARNLEY STAKES,1400,80000,3YO&Up,O,Qlty,FARNLEY STKS
14/09/2013,670,1,NSW,ATC,RHIL,GOLDEN ROSE STAKES,1400,1000000,3-Y-O,O,SW,GOLDEN ROSE STAKES
14/09/2013,507,2,NSW,ATC,RHIL,THEO MARKS STAKES,1300,200000,3YO&Up,O,Qlty,THEO MARKS STAKES
14/09/2013,324,3,NSW,ATC,RHIL,KINGSTON TOWN STAKES,2000,125000,3YO&Up,O,Qlty,KINGSTON TOWN STAKES
14/09/2013,663,3,NSW,ATC,RHIL,SHERACO STAKES,1200,125000,3YO&Up,F&M,SWP,SHERACO STAKES
14/09/2013,258,2,VIC,MVRC,M V,DATO' TAN CHIN NAM STAKES,1600,300000,O,O,WFA,JOHN F FEEHAN STAKES
14/09/2013,599,2,VIC,MVRC,M V,W H STOCKS STAKES,1600,220000,4YO&Up,M,WFA,W H STOCKS STAKES
14/09/2013,651,2,VIC,MVRC,M V,MCEWEN STAKES,1000,175000,O,O,WFA,IAN McEWEN TROPHY
14/09/2013,934,4,VIC,MVRC,M V,CHANDLER MACLEOD STAKES,1200,120000,O,O,HCP,??? STAKES
15/09/2013,609,4,WA,KALG-BOU RC,KALG,BOULDER CUP,1760,110000,O,O,Qlty,BOULDER CUP
18/09/2013,473,3,NSW,Newcastle JC,NCLE,SPRING STAKES,1600,175000,3-Y-O,O,SW,NJC 3YO SPRING STAKES
18/09/2013,160,3,NSW,Newcastle JC,NCLE,CAMERON HCP,1500,150000,O,O,Hcp,CAMERON HANDICAP
18/09/2013,296,4,WA,KALG-BOU RC,KALG,HANNAN'S HANDICAP,1400,130000,O,O,Qlty,HANNANS HANDICAP
19/09/2013,381,3,NSW,Newcastle JC,NCLE,NEWCASTLE CUP,2300,200000,O,O,Hcp,NEWCASTLE GOLD CUP
19/09/2013,672,3,NSW,Newcastle JC,NCLE,TIBBIE STAKES,1400,125000,O,F&M,SWP,TIBBIE PLATE
21/09/2013,276,1,NSW,ATC,RAND,GEORGE MAIN STAKES,1600,350000,3YO&Up,O,WFA,GEORGE MAIN STAKES
21/09/2013,308,2,NSW,ATC,RAND,HILL STAKES,2000,200000,3YO&Up,O,WFA,HILL STAKES
21/09/2013,457,2,NSW,ATC,RAND,THE SHORTS,1100,200000,3YO&Up,O,SWP,THE SHORTS
21/09/2013,506,2,NSW,ATC,RAND,TEA ROSE STAKES,1400,175000,3-Y-O,F,SW,TEA ROSE STAKES
21/09/2013,582,3,NSW,ATC,RAND,BILL RITCHIE HANDICAP,1400,125000,3YO&Up,O,Qlty,BILL RITCHIE HANDICAP
21/09/2013,464,4,NSW,ATC,RAND,HERITAGE STAKES,1100,100000,3-Y-O,O,SWP,HERITAGE STAKES
21/09/2013,550,4,SA,SAJC,MORP,W H WYLIE HANDICAP,1100,80000,O,O,Qlty,W H WYLIE HANDICAP
21/09/2013,373,4,SA,SAJC,MORP,LINDSAY PARK GUINEAS,1600,80000,3-Y-O,F,SW,MORPHETTVILLE GUINEAS
21/09/2013,508,4,SA,SAJC,MORP,TOKYO CITY CUP,1800,80000,O,O,SWP,TOKYO CITY CUP
21/09/2013,521,1,VIC,MRC,CAUL,UNDERWOOD STAKES,1800,400000,3YO&Up,O,WFA,UNDERWOOD STAKES
21/09/2013,300,2,VIC,MRC,CAUL,SCHWEPPES THOUSAND GUINEAS PRELUDE,1400,175000,3-Y-O,F,SWP,TRANQUIL STAR STAKES
21/09/2013,440,3,VIC,MRC,CAUL,NATURALISM STAKES,2000,150000,O,O,Qlty,NATURALISM STAKES
21/09/2013,656,3,VIC,MRC,CAUL,HOW NOW STAKES,1200,150000,4YO&Up,M,SWP,HOW NOW STAKES
21/09/2013,319,4,WA,KALG-BOU RC,KALG,KALGOORLIE CUP,2300,150000,O,O,Qlty,KALGOORLIE CUP
27/09/2013,363,1,VIC,MVRC,M V,MOIR STAKES,1200,450000,O,O,WFA,A.J. MOIR STAKES
27/09/2013,369,2,VIC,MVRC,M V,BILL STUTT STAKES,1600,220000,3-Y-O,O,SW,MOONEE VALLEY STAKES
27/09/2013,641,3,VIC,MVRC,M V,JRA CUP,2040,200000,O,O,Qlty,JRA CUP
27/09/2013,525,3,VIC,MVRC,M V,CHAMPAGNE STAKES,1200,150000,3-Y-O,F,SW,MV CHAMPAGNE STAKES
28/09/2013,479,2,NSW,ATC,RHIL,STAN FOX STAKES,1500,250000,3-Y-O,O,SW,STAN FOX STAKES
28/09/2013,454,2,NSW,ATC,RHIL,SHANNON STAKES,1500,175000,3YO&Up,O,Qlty,SHANNON STAKES
28/09/2013,653,3,NSW,ATC,RHIL,RESEARCH STAKES,1400,250000,3YO&Up,F&M,SWP,GOLDEN PENDANT
28/09/2013,281,3,NSW,ATC,RAND,GLOAMING STAKES,1800,200000,3-Y-O,O,SW,GLOAMING STAKES
28/09/2013,209,3,NSW,ATC,RHIL,COLIN STEPHEN QUALITY,2400,125000,3YO&Up,O,Qlty,COLIN STEPHEN QLTY HCP
28/09/2013,427,4,NSW,ATC,RHIL,REGINALD ALLEN QLTY HCP,1200,100000,3-Y-O,F,Qlty,REGINALD ALLEN QUALITY
28/09/2013,743,4,VIC,MRC,MORN,R M ANSETT CLASSIC,2400,120000,O,O,Hcp,R M ANSETT CLASSIC
29/09/2013,348,1,VIC,MRC,CAUL,SIR RUPERT CLARKE STAKES,1400,400000,O,O,Hcp,INVITATION STAKES
29/09/2013,458,3,VIC,MRC,CAUL,THE BECK CAULFIELD GUINEAS PRELUDE,1400,175000,3-Y-O,C&G,SWP,CAULFIELD GUINEAS PRELUDE
29/09/2013,721,4,VIC,MRC,CAUL,TESTA ROSSA STAKES,1200,120000,O,O,Hcp,TESTA ROSSA STAKES
5/10/2013,14,1,NSW,ATC,RAND,EPSOM HCP,1600,500000,3YO&Up,O,Hcp,EPSOM HANDICAP
5/10/2013,16,1,NSW,ATC,RAND,THE METROPOLITAN,2400,400000,3YO&Up,O,Hcp,THE METROPOLITAN
5/10/2013,261,1,NSW,ATC,RAND,FLIGHT STAKES,1600,400000,3-Y-O,F,SW,FLIGHT STAKES
5/10/2013,407,2,NSW,ATC,RAND,PREMIERE STAKES,1200,200000,3YO&Up,O,WFA,PREMIERE STAKES
5/10/2013,433,2,NSW,ATC,RAND,ROMAN CONSUL STAKES,1200,175000,3-Y-O,O,SW,ROMAN CONSUL STKS
5/10/2013,216,3,NSW,ATC,RAND,CRAVEN PLATE,2000,125000,O,O,WFA,CRAVEN PLATE
5/10/2013,570,4,NSW,ATC,RAND,DULCIFY 3YO QUALITY HCP,1600,100000,3-Y-O,O,Qlty,DULCIFY QUALITY HCP
5/10/2013,153,4,NSW,ATC,RAND,BREEDERS' PLATE,1000,100000,2-Y-O,C&G,SW,BREEDERS PLATE
5/10/2013,279,4,NSW,ATC,RAND,GIMCRACK STAKES,1000,100000,2-Y-O,F,SW,AJC GIMCRACK STKS
5/10/2013,309,4,SA,SAJC,MORP,HILL SMITH STAKES,1800,80000,3-Y-O,O,SW,HILL SMITH STAKES
5/10/2013,372,4,SA,SAJC,MORP,DURBRIDGE STAKES,1200,80000,O,O,WFA,DURBRIDGE STAKES
5/10/2013,519,1,VIC,VRC,FLEM,TURNBULL STAKES,2000,500000,4YO&Up,O,SWP,TURNBULL STAKES
5/10/2013,244,2,VIC,VRC,FLEM,EDWARD MANIFOLD STAKES,1600,220000,3-Y-O,F,SW,EDWARD MANIFOLD STAKES
5/10/2013,442,2,VIC,VRC,FLEM,GILGAI STAKES,1200,220000,O,O,SWP,BAGUETTE STAKES
5/10/2013,590,2,VIC,VRC,FLEM,ROSE OF KINGSTON STAKES,1400,220000,4YO&Up,M,SWP,ROSE OF KINGSTON STAKES
5/10/2013,713,4,VIC,VRC,FLEM,THE BART CUMMINGS,2500,120000,O,O,Qlty,THE BART CUMMINGS
5/10/2013,205,4,VIC,VRC,FLEM,POSEIDON STAKES,1400,120000,3-Y-O,O,SWP,POSEIDON STAKES
5/10/2013,712,4,VIC,VRC,FLEM,SUPER IMPOSE PLATE,1800,120000,3-Y-O,O,SWP,SUPER IMPOSE PLATE
5/10/2013,638,4,VIC,VRC,FLEM,PARIS LANE STAKES,1400,120000,4YO&Up,O,Hcp,PARIS LANE STAKES
5/10/2013,739,4,VIC,VRC,FLEM,CAP D'ANTIBES STAKES,1000,120000,3-Y-O,F,SWP,CAP D'ANTIBES STAKES
5/10/2013,346,4,VIC,VRC,FLEM,MARIBYRNONG TRIAL STAKES,1000,120000,2-Y-O,O,SW,MARIBYRNONG TRIAL STAKES
5/10/2013,144,4,WA,WATC,BLMT,BIRTHDAY STAKES,1200,80000,3YO&Up,O,Qlty,BIRTHDAY STKS
12/10/2013,23,1,NSW,ATC,RAND,SPRING CHAMPION STAKES,2000,400000,3-Y-O,O,SW,SPRING CHAMPION STAKES
12/10/2013,618,3,NSW,ATC,RAND,ANGST STAKES,1600,125000,4YO&Up,M,SWP,ANGST QUALITY HCP
12/10/2013,11,1,VIC,MRC,CAUL,THE BECK CAULFIELD GUINEAS,1600,1000000,3-Y-O,O,SW,CAULFIELD GUINEAS
12/10/2013,181,1,VIC,MRC,CAUL,CAULFIELD STAKES,2000,400000,3YO&Up,O,WFA,CAULFIELD STAKES
12/10/2013,245,1,VIC,MRC,CAUL,TOORAK HANDICAP,1600,400000,O,O,Hcp,TOORAK HANDICAP
12/10/2013,196,2,VIC,MRC,CAUL,SCHILLACI STAKES,1000,220000,3YO&Up,O,WFA,SCHILLACI STAKES
12/10/2013,305,2,VIC,MRC,CAUL,HERBERT POWER STAKES,2400,220000,O,O,Qlty,HERBERT POWER STAKES
12/10/2013,509,3,VIC,MRC,CAUL,THOROUGHBRED CLUB STAKES,1200,150000,3-Y-O,F,SWP,THOROUGHBRED CLUB STAKES
12/10/2013,695,3,VIC,MRC,CAUL,NORTHWOOD PLUME STAKES,1200,120000,4YO&Up,M,SWP,NORTHWOOD PLUME STAKES
12/10/2013,935,4,VIC,MRC,CAUL,WEEKEND HUSSLER STAKES,1400,120000,O,O,HCP,WEEKEND HUSSLER STAKES
13/10/2013,215,4,VIC,CRANBOURNE TC,CRAN,CRANBOURNE CUP,2025,200000,O,O,Hcp,CRANBOURNE CUP
16/10/2013,338,4,SA,MURR BDGE RC,MBRID,MURRAY BRIDGE GOLD CUP,1600,80000,O,O,Qlty,LORD MAYORS MILE
16/10/2013,510,1,VIC,MRC,CAUL,SCHWEPPES THOUSAND GUINEAS,1600,500000,3-Y-O,F,SW,THE THOUSAND GUINEAS
16/10/2013,710,3,VIC,MRC,CAUL,LADIES DAY VASE,1600,120000,4YO&Up,M,SWP,LADIES DAY VASE
16/10/2013,227,4,VIC,MRC,CAUL,DEBUTANTS STAKES,1000,120000,2-Y-O,O,SW,DEBUTANT STAKES
16/10/2013,936,4,VIC,MRC,CAUL,CAULFIELD VILLAGE STAKES,1200,120000,O,O,HCP,CAULFIELD VILLAGE STAKES
19/10/2013,617,3,NSW,CITY TATTS,RAND,THE NIVISON,1200,125000,4YO&Up,M,SWP,THE NIVISON
19/10/2013,202,4,NSW,CITY TATTS,RAND,CITY TATT'S CLUB CUP,2400,100000,3YO&Up,O,Hcp,CITY TATT'S CLUB CUP
19/10/2013,203,4,NSW,CITY TATTS,RAND,CITY TATTS LIGHTNING HCP,1100,100000,3YO&Up,O,Hcp,CITY TATT'S LIGHTNING
19/10/2013,462,4,NSW,CITY TATTS,RAND,BRIAN CROWLEY STAKES,1200,100000,3-Y-O,O,SWP,BRIAN CROWLEY STAKES
19/10/2013,4,1,VIC,MRC,CAUL,BMW CAULFIELD CUP,2400,2500000,O,O,Hcp,CAULFIELD CUP
19/10/2013,378,2,VIC,MRC,CAUL,CAULFIELD SPRINT,1100,220000,O,O,Hcp,CAULFIELD SPRINT
19/10/2013,561,2,VIC,MRC,CAUL,TRISTARC STAKES,1400,220000,4YO&Up,M,SWP,TRISTARC STAKES
19/10/2013,211,3,VIC,MRC,CAUL,DAVID JONES CUP,2000,150000,O,O,Hcp,COONGY HANDICAP
19/10/2013,384,3,VIC,MRC,CAUL,NORMAN ROBINSON STAKES,2000,150000,3-Y-O,O,SWP,NORMAN ROBINSON STAKES
19/10/2013,581,3,VIC,MRC,CAUL,MOONGA STAKES,1400,150000,4YO&Up,O,Hcp,MOONGA STAKES
19/10/2013,354,4,VIC,MRC,CAUL,GOTHIC STAKES,1400,120000,3-Y-O,C&G,SWP,GOTHIC STAKES
19/10/2013,728,4,VIC,MRC,CAUL,ETHEREAL STAKES,2000,120000,3-Y-O,F,Hcp,ETHEREAL STAKES
19/10/2013,937,4,VIC,MRC,CAUL,ALINGHI STAKES,1100,120000,3YO&Up,F&M,Hcp,ALINGHI STAKES
19/10/2013,108,3,WA,WATC,ASCT,NORTHERLY STAKES,1400,125000,3YO&Up,O,Hcp,NORTHERLY STKS
19/10/2013,133,4,WA,WATC,ASCT,BELGRAVIA STAKES,1200,80000,3-Y-O,O,SWP,BELGRAVIA STKS
20/10/2013,594,4,VIC,SEYMOUR RC,SEYM,SEYMOUR CUP,1600,150000,O,O,Hcp,SEYMOUR CUP
23/10/2013,275,3,VIC,GEELONG RC,GEEL,GEELONG CUP,2400,300000,O,O,Hcp,GEELONG CUP
23/10/2013,231,4,VIC,GEELONG RC,GEEL,GEELONG CLASSIC,2200,120000,3-Y-O,O,SWP,DERBY TRIAL STAKES
25/10/2013,343,1,VIC,MVRC,M V,SPORTINGBET MANIKATO STAKES,1200,1000000,O,O,WFA,MANIKATO STAKES
25/10/2013,648,2,VIC,MVRC,M V,MOONEE VALLEY FILLIES CLASSIC,1600,220000,3-Y-O,F,SW,MOONEE VALLEY FILLIES CLASSIC
25/10/2013,586,4,VIC,MVRC,M V,WILLIAM CROCKETT STAKES,1200,120000,3-Y-O,F,SWP,WILLIAM CROCKET STAKES
26/10/2013,2,1,VIC,MVRC,M V,SPORTINGBET COX PLATE,2040,3000000,3YO&Up,O,WFA,W S COX PLATE
26/10/2013,368,2,VIC,MVRC,M V,MOONEE VALLEY GOLD CUP,2500,250000,4YO&Up,O,SWP,MOONEE VALLEY GOLD CUP
26/10/2013,304,2,VIC,MVRC,M V,The MV VASE,2040,220000,3-Y-O,O,SW,THE MV VASE
26/10/2013,536,2,VIC,MVRC,M V,CRYSTAL MILE,1600,220000,O,O,WFA,CRYSTAL MILE
26/10/2013,425,3,VIC,MVRC,M V,RED ANCHOR STAKES,1200,150000,3-Y-O,O,SWP,RED ANCHOR STAKES
26/10/2013,587,3,VIC,MVRC,M V,TESIO STAKES,1600,150000,4YO&Up,M,Hcp,TESIO STAKES
26/10/2013,409,3,WA,WATC,ASCT,PRINCE OF WALES STAKES,1200,125000,3YO&Up,O,WFA,PRINCE OF WALES STKS
27/10/2013,733,4,WA,NORTHAM RC,NTHM,NORTHAM CUP,1600,100000,3YO&Up,O,Qlty,NORTHAM CUP
30/10/2013,141,4,VIC,BJC,BEND,BENDIGO CUP,2200,250000,O,O,Hcp,BENDIGO CUP
2/11/2013,6,1,VIC,VRC,FLEM,VICTORIA DERBY,2500,1500000,3-Y-O,O,SW,VICTORIA DERBY
2/11/2013,341,1,VIC,VRC,FLEM,MACKINNON STAKES,2000,1000000,O,O,WFA,LKS MACKINNON STAKES
2/11/2013,117,1,VIC,VRC,FLEM,COOLMORE STUD STAKES,1200,500000,3-Y-O,O,SW,ASCOT VALE STAKES
2/11/2013,560,1,VIC,VRC,FLEM,MYER CLASSIC,1600,500000,3YO&Up,F&M,WFA,EMPIRE ROSE STAKES
2/11/2013,334,2,VIC,VRC,FLEM,SEPPELT SALINGER STAKES,1200,300000,O,O,HCP,LINLITHGOW STAKES
2/11/2013,531,2,VIC,VRC,FLEM,WAKEFUL STAKES,2000,300000,3-Y-O,F,SWP,WAKEFUL STAKES
2/11/2013,168,3,VIC,VRC,FLEM,CARBINE CLUB STAKES,1600,200000,3-Y-O,O,SWP,VRC CARBINE CLUB STAKES
2/11/2013,222,3,VIC,VRC,FLEM,LEXUS STAKES,2500,300000,O,O,Qlty,HOTHAM HANDICAP
2/11/2013,290,3,VIC,VRC,FLEM,YALLAMBEE STUD STAKES,1400,200000,O,O,Hcp,CHATHAM STAKES
2/11/2013,135,3,WA,WATC,ASCT,ASIAN BEAU STAKES,1400,125000,3YO&Up,O,Hcp,ASIAN BEAU STKS
2/11/2013,158,4,WA,WATC,ASCT,BURGESS QUEEN STAKES,1400,80000,3-Y-O,F,SWP,BURGESS QUEEN STKS
5/11/2013,1,1,VIC,VRC,FLEM,EMIRATES MELBOURNE CUP,3200,6000000,O,O,Hcp,MELBOURNE CUP
5/11/2013,696,3,VIC,VRC,FLEM,MAYBE MAHAL STAKES,1400,200000,4YO&Up,M,SWP,MAYBE MAHAL STAKES
5/11/2013,159,3,VIC,VRC,FLEM,CARNIVAL CELEBRATION STAKES,1000,150000,2-Y-O,F,SW,OTTAWA STAKES
5/11/2013,293,4,VIC,VRC,FLEM,MELBOURNE CUP DAY PLATE,1800,150000,O,O,Hcp,MELBOURNE CUP DAY PLATE
5/11/2013,491,4,VIC,VRC,FLEM,DESIRABLE STAKES,1400,150000,3-Y-O,F,SWP,DESIRABLE STAKES
5/11/2013,745,4,VIC,VRC,FLEM,MSS SECURITY SPRINT,1200,150000,O,O,Hcp,ALWAYS WELCOME STAKES
5/11/2013,210,3,WA,WATC,ASCT,COLONEL REEVES STAKES,1100,125000,3YO&Up,O,Qlty,COLONEL REEVES
7/11/2013,673,4,NSW,HAWKESBURY RC,HAWK,SKIN FITNESS CUP,1300,100000,O,O,Hcp,SAFILO CUP
7/11/2013,19,1,VIC,VRC,FLEM,CROWN OAKS,2500,1000000,3-Y-O,F,SW,VRC OAKS
7/11/2013,722,3,VIC,VRC,FLEM,BEGONIA BELLE STAKES,1100,200000,O,M,SWP,BEGONIA BELLE STAKES
7/11/2013,172,4,VIC,VRC,FLEM,CENTURY STAKES,1000,150000,O,O,SWP,CENTURY STAKES
7/11/2013,252,4,VIC,VRC,FLEM,BATMAN HANDICAP,1800,150000,3-Y-O,O,Hcp,BATMAN HANDICAP
7/11/2013,426,4,VIC,VRC,FLEM,RED ROSES STAKES,1200,150000,3-Y-O,F,SWP,RED ROSES STAKES
9/11/2013,106,1,VIC,VRC,FLEM,EMIRATES STAKES,1600,1000000,O,O,Qlty,CANTALA STAKES
9/11/2013,271,1,VIC,VRC,FLEM,PATINACK FARM CLASSIC,1200,1000000,O,O,WFA,VICTORIA RACING CLUB STKS
9/11/2013,639,2,VIC,VRC,FLEM,MATRIARCH STAKES,2000,300000,4YO&Up,M,SWP,MATRIARCH STAKES
9/11/2013,413,3,VIC,VRC,FLEM,QUEEN ELIZABETH STAKES,2600,300000,O,O,Qlty,VRC QUEEN ELIZABETH STAKES
9/11/2013,345,3,VIC,VRC,FLEM,MARIBYRNONG PLATE,1000,150000,2-Y-O,O,SW,MARIBYRNONG PLATE
9/11/2013,522,4,VIC,VRC,FLEM,HILTON HOTELS STAKES,1400,150000,3-Y-O,O,Hcp,VRC SPRINGTIME STAKES
9/11/2013,328,2,WA,WATC,ASCT,LEE STEERE STAKES,1400,200000,3YO&Up,O,WFA,LEE STEERE STKS
9/11/2013,114,4,WA,WATC,ASCT,ASCOT GOLD CUP,1800,80000,3YO&Up,O,Qlty,ASCOT GOLD CUP
9/11/2013,256,4,WA,WATC,ASCT,FAIRETHA STAKES,1400,80000,3-Y-O,C&G,SWP,FAIRETHA STKS
16/11/2013,155,4,QLD,BRC,E FM,BRISBANE HANDICAP,1600,80000,O,O,Qlty,BRISBANE HANDICAP
16/11/2013,449,2,VIC,MRC,CAUL,ZIPPING CLASSIC,2400,350000,O,O,WFA,SANDOWN CLASSIC
16/11/2013,450,2,VIC,MRC,CAUL,SPORTINGBET SANDOWN GUINEAS,1600,350000,3-Y-O,O,SW,SANDOWN GUINEAS
16/11/2013,208,3,VIC,MRC,CAUL,SANDOWN STAKES,1500,150000,O,O,Qlty,SANDOWN STAKES
16/11/2013,243,3,VIC,MRC,CAUL,ECLIPSE STAKES,1800,150000,O,O,Qlty,ECLIPSE STAKES
16/11/2013,637,3,VIC,MRC,CAUL,SUMMONED STAKES,1500,120000,4YO&Up,M,SWP,SUMMONED STAKES
16/11/2013,666,3,VIC,MRC,CAUL,KEVIN HEFFERNAN STAKES,1300,120000,O,O,WFA,KEVIN HEFFERNAN STAKES
16/11/2013,TBA,4,VIC,MRC,CAUL,SPORTINGBET SANDOWN CUP,3200,150000,O,O,Hcp,SANDOWN CUP
16/11/2013,355,4,VIC,MRC,CAUL,TWILIGHT GLOW STAKES,1400,120000,3-Y-O,F,SWP,TWILIGHT GLOW STAKES
16/11/2013,356,4,VIC,MRC,CAUL,MERSON COOPER STAKES,1000,120000,2-Y-O,O,SW,MERSON COOPER STAKES
16/11/2013,188,3,WA,WATC,ASCT,W.A. CHAMPION FILLIES ST,1600,200000,3-Y-O,F,SW,CHAMPION FILLIES
16/11/2013,535,3,WA,WATC,ASCT,R.J. PETERS STAKES,1500,125000,3YO&Up,O,Hcp,R J PETERS STKS
20/11/2013,579,4,TAS,TTC,LAUN,TASMANIAN NEWMARKET HCP,1200,90000,O,O,Qlty,TTC NEWMARKET HANDICAP
23/11/2013,747,4,QLD,BTC,DOOM,KEITH NOUD HANDICAP,1200,100000,3YO&Up,O,Qlty,KEITH NOUD HANDICAP
23/11/2013,43,1,WA,WATC,ASCT,RAILWAY STAKES,1600,1000000,3YO&Up,O,Qlty,RAILWAY STKS
23/11/2013,549,1,WA,WATC,ASCT,WINTERBOTTOM STAKES,1200,500000,3YO&Up,O,WFA,WINTERBOTTOM STKS
23/11/2013,528,2,WA,WATC,ASCT,W.A. GUINEAS,1600,350000,3-Y-O,O,SW,WA GUINEAS
