MeetDate,G ID,Grp,State,Club,Venue,Current Race Name,Dist,Prize$$,Age,Sex,Cond,Registered Race Name
14-Nov-15,243,3,VIC,MRC,SAND,MYPUNTER.COM ECLIPSE STAKES,1800,150000,O,O,Qlty,ECLIPSE STAKES
14-Nov-15,637,3,VIC,MRC,SAND,LE PINE FUNERALS SUMMONED STAKES,1500,150000,4YO&Up,M,SWP,SUMMONED STAKES
14-Nov-15,666,3,VIC,MRC,SAND,KEVIN HEFFERNAN STAKES,1300,150000,O,O,WFA,KEVIN HEFFERNAN STAKES
14-Nov-15,768,4,VIC,MRC,SAND,WILLIAM HILL SANDOWN CUP,3200,150000,O,O,Hcp,SANDOWN CUP
14-Nov-15,355,4,VIC,MRC,SAND,TWILIGHT GLOW STAKES,1400,120000,3-Y-O,F,SWP,TWILIGHT GLOW STAKES
14-Nov-15,356,4,VIC,MRC,SAND,MERSON COOPER STAKES,1000,120000,2-Y-O,O,SW,MERSON COOPER STAKES
14-Nov-15,188,3,WA,WATC,ASCT,W.A. CHAMPION FILLIES ST,1600,200000,3-Y-O,F,SW,CHAMPION FILLIES
14-Nov-15,535,3,WA,WATC,ASCT,R.J. PETERS STAKES,1500,150000,3YO&Up,O,Hcp,R J PETERS STKS
18-Nov-15,579,4,TAS,TTC,LAUN,TASMANIAN NEWMARKET HCP,1200,90000,O,O,Qlty,TTC NEWMARKET HANDICAP
21-Nov-15,424,4,QLD,BRC,DOOM,RECOGNITION STAKES,1600,100000,O,O,Qlty,RECOGNITION STAKES
21-Nov-15,677,4,QLD,TATTS RC QLD,DOOM,TRAVEL ASSOCIATES CLASSIC,1200,100000,3YO&Up,F&M,SWP,TRAVEL ASSOCIATES CLASSIC
21-Nov-15,128,4,VIC,BALLARAT TC,BRAT,BALLARAT CUP,2200,300000,O,O,Hcp,BALLARAT CUP
21-Nov-15,43,1,WA,WATC,ASCT,RAILWAY STAKES,1600,1000000,3YO&Up,O,Qlty,RAILWAY STKS
21-Nov-15,549,1,WA,WATC,ASCT,WINTERBOTTOM STAKES,1200,750000,3YO&Up,O,WFA,WINTERBOTTOM STKS
21-Nov-15,528,2,WA,WATC,ASCT,W.A. GUINEAS,1600,400000,3-Y-O,O,SW,WA GUINEAS
21-Nov-15,242,4,WA,WATC,ASCT,CARBINE OF WA STAKES,1400,100000,3YO&Up,O,Qlty,EASTER STKS
21-Nov-15,698,4,WA,WATC,ASCT,JUNGLE MIST CLASSIC,1200,100000,3YO&Up,F&M,SWP,JUNGLE MIST CLASSIC
21-Nov-15,489,4,WA,WATC,ASCT,PLACID ARK STAKES,1200,100000,3-Y-O,O,SWP,PLACID ARK STKS
21-Nov-15,504,4,WA,WATC,ASCT,TATTERSALL'S CUP,2100,100000,3YO&Up,O,Qlty,WATC TATTERSALL'S CUP
22-Nov-15,323,4,VIC,KILMORE TC,KILM,KILMORE CUP,1600,130000,O,O,Hcp,KILMORE CUP
28-Nov-15,654,4,NSW,ATC,RHIL,STARLIGHT STAKES,1100,100000,3YO&Up,O,Qlty,STARLIGHT STAKES
28-Nov-15,552,3,QLD,BRC,DOOM,GEORGE MOORE STAKES,1200,200000,O,O,Qlty,GEORGE MOORE STAKES
28-Nov-15,718,4,QLD,BRC,DOOM,MODE STAKES,1200,100000,3-Y-O,F,SW,MODE STAKES
28-Nov-15,451,3,WA,WATC,ASCT,A.J. SCAHILL STAKES,1400,250000,3YO&Up,O,WFA,A J SCAHILL STKS
29-Nov-15,267,4,NSW,ATC,RHIL,ATC CUP,2000,100000,3YO&Up,O,Qlty,FRANK UNDERWOOD CUP
30-Nov-15,260,4,NSW,ATC,RHIL,FESTIVAL STAKES,1500,100000,O,O,Qlty,FESTIVAL HCP
05-Dec-15,155,4,QLD,BRC,DOOM,BRISBANE HANDICAP,1600,100000,O,O,Qlty,BRISBANE HANDICAP
05-Dec-15,201,4,SA,SAJC,MORP,CITY OF MARION STAKES,1200,100000,O,O,Qlty,CITY OF MARION STAKES
05-Dec-15,236,4,VIC,MRC,SAND,CITY OF GREATER DANDENONG STAKES,1200,120000,O,O,Hcp,DOVETON STAKES
05-Dec-15,438,1,WA,WATC,ASCT,KINGSTON TOWN CLASSIC,1800,500000,3YO&Up,O,WFA,KINGSTON TOWN CLASSIC
05-Dec-15,465,3,WA,WATC,ASCT,SIR ERNEST LEE-STEERE CL,1400,150000,3-Y-O,O,SW,LEE STEERE CLASSIC
05-Dec-15,113,4,WA,WATC,ASCT,AQUANITA STAKES,1800,100000,3-Y-O,O,SWP,AQUANITA STKS
05-Dec-15,516,4,WA,WATC,ASCT,G.A. TOWTON CUP,2200,100000,3YO&Up,O,Qlty,G.A. TOWTON CUP
05-Dec-15,649,4,WA,WATC,ASCT,JUNGLE DAWN CLASSIC,1400,100000,3YO&Up,F&M,SWP,JUNGLE DAWN CLASSIC
05-Dec-15,565,4,WA,WATC,ASCT,R.S. CRAWFORD STAKES,1000,100000,3YO&Up,O,SWP,R.S. CRAWFORD STKS
09-Dec-15,218,4,TAS,TTC,LAUN,UBET.COM STAKES,1400,100000,O,O,WFA,PREMIUM STAKES
12-Dec-15,527,2,NSW,ATC,RAND,VILLIERS STAKES,1600,175000,3YO&Up,O,Qlty,VILLIERS STAKES
12-Dec-15,197,4,NSW,ATC,RAND,CHRISTMAS CUP,2400,100000,3YO&Up,O,Qlty,CHRISTMAS CUP
12-Dec-15,619,4,NSW,ATC,RAND,RAZOR SHARP HCP,1200,100000,3YO&Up,O,Qlty,RAZOR SHARP HANDICAP
12-Dec-15,940,RL,NSW,ATC,RAND,INGLIS NURSERY,1000,500000,2-Y-O,O,SW,INGLIS NURSERY
12-Dec-15,235,4,QLD,BRC,DOOM,LOUGH NEAGH STAKES,1350,175000,O,O,Qlty,LOUGH NEAGH STAKES
12-Dec-15,678,4,QLD,BRC,DOOM,CALAWAY GAL STAKES,1050,100000,2-Y-O,F,SW,CALAWAY GAL STAKES
12-Dec-15,732,4,QLD,BRC,DOOM,GOLD EDITION PLATE,1200,100000,3-Y-O,O,SW,GOLD EDITION PLATE
12-Dec-15,664,4,QLD,BRC,DOOM,JUST NOW QUALITY,1350,100000,3YO&Up,F&M,Qlty,JUST NOW QUALITY
12-Dec-15,359,4,QLD,BRC,DOOM,PHELAN READY STAKES,1050,100000,2-Y-O,C&G,SW,PHELAN READY STAKES
13-Dec-15,539,4,VIC,WERRIBEE RC,WERR,WERRIBEE CUP,2600,120000,O,O,Hcp,WERRIBEE CUP
17-Dec-15,941,RL,NSW,WYONG RC,WYNG,MAGIC MILLIONS WYONG 2YO CLASSIC,1100,200000,2-Y-O,O,SW,MAGIC MILLIONS WYONG 2YO CLASSIC
19-Dec-15,142,4,QLD,BRC,DOOM,BERNBOROUGH HANDICAP,1600,175000,O,O,Qlty,BERNBOROUGH HANDICAP
19-Dec-15,213,2,WA,WATC,ASCT,C.B. COX STAKES,2100,250000,3YO&Up,O,WFA,C B COX STKS
19-Dec-15,614,4,WA,WATC,ASCT,STARSTRUCK CLASSIC,1600,100000,3YO&Up,F&M,SWP,STARSTRUCK CLASSIC
23-Dec-15,501,4,TAS,TRC,HOB,TASMANIAN STAKES,1600,90000,O,O,WFA,TASMANIAN STAKES
26-Dec-15,488,3,NSW,ATC,RAND,SUMMER CUP,2000,125000,3YO&Up,O,Qlty,SUMMER CUP
26-Dec-15,621,4,NSW,ATC,RAND,CANTERBURY CLASSIC,1200,100000,3YO&Up,O,Qlty,CANTERBURY CLASSIC
26-Dec-15,558,3,QLD,GOLD COAST TC,GCST,BJ MCLACHLAN STAKES,1200,150000,2-Y-O,O,SW,BJ MCLACHLAN STAKES
26-Dec-15,705,3,QLD,GOLD COAST TC,GCST,VO ROGUE PLATE,1350,150000,3-Y-O,O,SW,VO ROGUE PLATE
26-Dec-15,640,4,QLD,GOLD COAST TC,GCST,GOLDMARKET HANDICAP,1300,100000,O,O,Qlty,GOLDMARKET HANDICAP
26-Dec-15,29,4,SA,SAJC,MORP,CHRISTMAS HANDICAP,1200,100000,O,O,Qlty,CHRISTMAS HANDICAP
26-Dec-15,198,4,VIC,MRC,CAUL,CHRISTMAS STAKES,1200,120000,O,O,Hcp,CHRISTMAS STAKES
26-Dec-15,311,4,VIC,MRC,CAUL,LORD STAKES,1600,120000,O,O,Hcp,LORD STAKES
01-Jan-16,502,4,NSW,TATTERSALLS (NSW),RAND,TATTERSALLS CLUB CUP,2400,100000,3YO&Up,O,Qlty,TATTERSALLS CLUB CUP
01-Jan-16,480,3,VIC,VRC,FLEM,STANDISH HANDICAP,1200,150000,O,O,Hcp,STANDISH HANDICAP
01-Jan-16,125,4,VIC,VRC,FLEM,BAGOT HANDICAP,2800,150000,O,O,Hcp,BAGOT HANDICAP
02-Jan-16,44,2,WA,WATC,ASCT,PERTH CUP,2400,500000,3YO&Up,O,Qlty,PERTH CUP
02-Jan-16,699,3,WA,WATC,ASCT,LA TRICE CLASSIC,1800,150000,3YO&Up,F&M,SWP,LA TRICE CLASSIC
02-Jan-16,700,4,WA,WATC,ASCT,SUMMER SCORCHER,1000,100000,3YO&Up,O,Qlty,SUMMER SCORCHER
08-Jan-16,134,3,NSW,GOSFORD RC LTD,GOSF,BELLE OF THE TURF STAKES,1600,125000,3YO&Up,F&M,Qlty,BELLE OF THE TURF STAKES
08-Jan-16,285,4,NSW,GOSFORD RC LTD,GOSF,GOSFORD GUINEAS,1200,250000,3-Y-O,O,SWP,GOSFORD GUINEAS
08-Jan-16,284,4,NSW,GOSFORD RC LTD,GOSF,GOSFORD GOLD CUP,2100,150000,3YO&Up,O,Qlty,GOSFORD GOLD CUP
08-Jan-16,395,4,NSW,GOSFORD RC LTD,GOSF,TAKEOVER TARGET STAKES,1200,100000,3YO&Up,O,Qlty,PACESETTER STAKES
08-Jan-16,499,4,TAS,TTC,GCST,TASMANIAN GUINEAS,1600,90000,3-Y-O,O,SW,TASMANIAN GUINEAS
09-Jan-16,749,RL,QLD,GOLD COAST TC,GCST,MAGIC MILLIONS 2YO CLASSIC,1200,2000000,2-Y-O,O,SW,MAGIC MILLIONS 2YO CLASSIC
09-Jan-16,750,RL,QLD,GOLD COAST TC,GCST,MAGIC MILLIONS 3YO GUINEAS,1400,2000000,3-Y-O,O,SWP,MAGIC MILLIONS 3YO GUINEAS
09-Jan-16,770,RL,QLD,GOLD COAST TC,GCST,MAGIC MILLIONS CUP,1400,1000000,O,O,Qlty,MAGIC MILLIONS CUP
16-Jan-16,194,4,VIC,VRC,FLEM,CHESTER MANIFOLD STAKES,1400,120000,O,O,Hcp,CHESTER MANIFOLD STAKES
16-Jan-16,633,4,WA,WATC,ASCT,MISS ANDRETTI STAKES,1100,100000,3YO&Up,O,Qlty,RUABON SPRINT
23-Jan-16,175,4,NSW,ATC,RAND,CARRINGTON STAKES,1400,100000,3YO&Up,O,Qlty,CARRINGTON STAKES
23-Jan-16,706,4,QLD,BRC,DOOM,NUDGEE QUALITY,1200,100000,3YO&Up,F&M,Qlty,NUDGEE QUALITY
23-Jan-16,559,2,VIC,MVRC,M V,AUSTRALIA STAKES,1200,200000,O,O,WFA,STANLEY WOOTTON STAKES
24-Jan-16,608,4,TAS,TRC,HOB,HOBART GUINEAS,2100,100000,3-Y-O,O,SW,HOBART GUINEAS
26-Jan-16,109,4,NSW,ATC,RAND,AUSTRALIA DAY CUP,2400,100000,3YO&Up,O,Hcp,AUSTRALIA DAY CUP
26-Jan-16,679,4,QLD,SUN COAST TC,SCST,SUNSHINE COAST CUP,1400,100000,O,O,Qlty,SUNSHINE COAST CUP
26-Jan-16,448,3,VIC,MRC,CAUL,WILLIAM HILL BLUE DIAMOND PREVIEW (F),1000,150000,2-Y-O,F,SWP,BLUE DIAMOND PREVIEW FILLY
26-Jan-16,447,4,VIC,MRC,CAUL,WILLIAM HILL BLUE DIAMOND PREVIEW (C&G),1000,150000,2-Y-O,C&G,SWP,BLUE DIAMOND PREVIEW C&G
26-Jan-16,130,4,VIC,MRC,CAUL,JOHN DILLON STAKES,1400,120000,O,O,Hcp,BARTON STAKES
30-Jan-16,254,2,NSW,ATC,RHIL,EXPRESSWAY STAKES,1200,200000,3YO&Up,O,WFA,EXPRESSWAY STAKES
30-Jan-16,542,3,NSW,ATC,RHIL,WIDDEN STAKES,1100,150000,2-Y-O,F,SWP,WIDDEN STAKES
30-Jan-16,162,3,NSW,ATC,RHIL,CANONBURY STAKES,1100,150000,2-Y-O,C&G,SWP,CANONBURY STAKES
30-Jan-16,645,4,VIC,VRC,FLEM,KENSINGTON STAKES,1000,120000,O,O,Hcp,KENSINGTON STAKES
30-Jan-16,122,4,WA,WATC,ASCT,SCENIC BLAST STAKES,1200,100000,3YO&Up,O,Qlty,AUSTRALIA DAY STKS
05-Feb-16,692,3,TAS,TRC,HOB,BOW MISTRESS TROPHY,1200,150000,3YO&UP,F&M,WFA,BOW MISTRESS TROPHY
05-Feb-16,498,4,TAS,TRC,HOB,TASMANIAN DERBY,2200,100000,3-Y-O,O,SW,TASMANIAN DERBY
06-Feb-16,627,2,NSW,ATC,RHIL,BREEDERS' CLASSIC,1200,175000,4YO&Up,M,SWP,BREEDERS CLASSIC
06-Feb-16,251,3,NSW,ATC,RHIL,ESKIMO PRINCE STAKES,1200,150000,3-Y-O,O,SWP,ESKIMO PRINCE STKS
06-Feb-16,942,RL,NSW,ATC,RHIL,2YO INGLIS CLASSIC,1200,250000,2-Y-O,O,SW,2YO INGLIS CLASSIC
06-Feb-16,584,3,VIC,MRC,CAUL,CHAIRMAN'S STAKES,1100,150000,2-Y-O,O,SWP,MRC CHAIRMAN'S STAKES
06-Feb-16,452,3,VIC,MRC,CAUL,MANFRED STAKES,1200,150000,3-Y-O,O,SWP,MANFRED STAKES
06-Feb-16,303,4,VIC,MRC,CAUL,W. J. (BILL) ADAMS STAKES,1000,120000,O,O,Hcp,W J ADAMS STAKES
06-Feb-16,945,RL,VIC,MRC,CAUL,2YO INGLIS PREMIER,1200,250000,2-Y-O,O,SW,2YO INGLIS PREMIER
08-Feb-16,40,3,TAS,TRC,HOB,HOBART CUP,2400,225000,O,O,Hcp,HOBART CUP
08-Feb-16,497,4,TAS,TRC,HOB,ELWICK 2YO STAKES,1100,100000,2-Y-O,O,SW,ELWICK STAKES
08-Feb-16,487,4,TAS,TRC,HOB,STRUTT STAKES,2100,100000,3-Y-O,F,SW,STRUTT STAKES
08-Feb-16,247,4,TAS,TRC,HOB,THOMAS LYONS STAKES,1400,100000,O,O,WFA,THOMAS LYONS STAKES
13-Feb-16,112,2,NSW,ATC,RAND,APOLLO STAKES,1400,250000,3YO&Up,O,WFA,APOLLO STAKES
13-Feb-16,330,2,NSW,ATC,RAND,LIGHT FINGERS STAKES,1200,175000,3-Y-O,F,SW,LIGHT FINGERS STAKES
13-Feb-16,268,3,NSW,ATC,RAND,SOUTHERN CROSS STAKES,1200,150000,3YO&Up,O,Qlty,FREDERICK CLISSOLD STAKES
13-Feb-16,629,3,NSW,ATC,RAND,TRISCAY STAKES,1200,150000,4YO&Up,M,Qlty,TRISCAY STAKES
13-Feb-16,962,4,NSW,ATC,RAND,LONHRO PLATE,1100,125000,2-Y-O,O,SWP,LONHRO PLATE
13-Feb-16,31,4,SA,SAJC,MORP,BIRTHDAY CUP,2000,100000,O,O,Qlty,BIRTHDAY CUP
13-Feb-16,393,1,VIC,MRC,CAUL,WILLIAM HILL C.F.ORR STAKES,1400,500000,O,O,WFA,C.F. ORR STAKES
13-Feb-16,124,2,VIC,MRC,CAUL,HYLAND RACE COLOURS AUTUMN STAKES,1400,200000,3-Y-O,O,SWP,AUTUMN STAKES
13-Feb-16,576,2,VIC,MRC,CAUL,RUBITON STAKES,1100,200000,O,O,SWP,RUBITON STAKES
13-Feb-16,179,2,VIC,MRC,CAUL,WILLIAM HILL BLUE DIAMOND PRELUDE (F),1100,200000,2-Y-O,F,SW,BLUE DIAMOND PRELUDE FLLY
13-Feb-16,178,3,VIC,MRC,CAUL,WILLIAM HILL BLUE DIAMOND PRELUDE (C&G),1100,200000,2-Y-O,C&G,SW,BLUE DIAMOND PRELUDE C&G
13-Feb-16,170,3,VIC,MRC,CAUL,CARLYON CUP,1600,150000,O,O,SWP,T S CARLYON CUP
13-Feb-16,661,3,VIC,MRC,CAUL,GEOFFREY BELMAINE STAKES,1200,150000,4YO&Up,M,SWP,GEOFFREY BELMAINE STAKES
13-Feb-16,316,3,VIC,MRC,CAUL,KEVIN HAYES STAKES,1200,150000,3-Y-O,F,SWP,BORONIA STAKES
13-Feb-16,220,4,WA,WATC,ASCT,CYRIL FLOWER STAKES,1200,100000,3YO&Up,O,Qlty,CYRIL FLOWER STKS
13-Feb-16,944,RL,WA,WATC,ASCT,MAGIC MILLIONS PERTH 2YO CLASSIC,1100,250000,2-Y-O,O,SW,MAGIC MILLIONS PERTH 2YO CLASSIC
13-Feb-16,943,RL,WA,WATC,ASCT,MAGIC MILLIONS 3YO TROPHY,1200,100000,3-Y-O,O,SW,MAGIC MILLIONS 3YO TROPHY
14-Feb-16,28,2,SA,SAJC,MORP,ADELAIDE CUP,3200,400000,O,O,Hcp,ADELAIDE CUP
14-Feb-16,503,4,SA,SAJC,MORP,C S HAYES STAKES,1600,100000,O,O,Qlty,COLIN HAYES MEMORIAL CUP
14-Feb-16,574,4,SA,SAJC,MORP,MATRICE STAKES,1200,100000,O,O,SWP,MATRICE STAKES
19-Feb-16,742,4,VIC,MVRC,M V,MV NIGHT CUP,2500,150000,O,O,Hcp,MV NIGHT CUP
20-Feb-16,310,2,NSW,ATC,RHIL,HOBARTVILLE STAKES,1400,400000,3-Y-O,O,SW,HOBARTVILLE STAKES
20-Feb-16,25,2,NSW,ATC,RHIL,SILVER SLIPPER STAKES,1100,250000,2-Y-O,O,SW,SILVER SLIPPER STAKES
20-Feb-16,647,2,NSW,ATC,RHIL,MILLIE FOX STAKES,1300,175000,3YO&Up,F&M,SWP,MILLIE FOX STAKES
20-Feb-16,397,4,NSW,ATC,RHIL,PARRAMATTA CUP,1900,125000,3YO&Up,O,Qlty,PARRAMATTA CUP
20-Feb-16,681,4,QLD,BRC,DOOM,FALVELON QUALITY,1200,100000,O,O,Qlty,FALVELON QUALITY
20-Feb-16,332,1,VIC,VRC,FLEM,BLACK CAVIAR LIGHTNING STAKES,1000,750000,O,O,WFA,VRC LIGHTNING STAKES
20-Feb-16,226,3,VIC,VRC,FLEM,CS HAYES STAKES,1200,150000,3-Y-O,C&G,SWP,THE DEBONAIR
20-Feb-16,524,3,VIC,VRC,FLEM,THE VANITY,1200,150000,3-Y-O,F,SWP,THE VANITY
20-Feb-16,496,4,VIC,VRC,FLEM,TALINDERT STAKES,1100,120000,2-Y-O,O,SWP,TALINDERT STAKES
20-Feb-16,185,4,WA,WATC,ASCT,CHALLENGE STAKES,1400,100000,3-Y-O,O,SWP,WATC CHALLENGE STKS
20-Feb-16,596,4,WA,WATC,ASCT,DETONATOR STAKES,1800,100000,3YO&Up,O,SWP,DETONATOR HCP
21-Feb-16,709,3,TAS,TTC,LAUN,VAMOS STAKES,1400,100000,3YO&Up,F&M,WFA,VAMOS STAKES
21-Feb-16,500,4,TAS,TTC,LAUN,TASMANIAN OAKS,2100,100000,3-Y-O,F,SW,TASMANIAN OAKS
24-Feb-16,41,3,TAS,TTC,LAUN,LAUNCESTON CUP,2400,225000,O,O,Hcp,LAUNCESTON CUP
24-Feb-16,374,4,TAS,TTC,LAUN,GEORGE ADAMS PLATE,1600,100000,O,O,WFA,MOWBRAY STAKES
24-Feb-16,282,4,TAS,TTC,LAUN,GOLD SOVEREIGN STAKES,1200,100000,2-Y-O,O,SW,GOLD SOVEREIGN STAKES
26-Feb-16,731,3,VIC,MVRC,M V,TYPHOON TRACY STAKES,1200,150000,3-Y-O,F,SWP,TYPHOON TRACY STAKES
27-Feb-16,195,1,NSW,ATC,WFM,CHIPPING NORTON STAKES,1600,600000,3YO&Up,O,WFA,CHIPPING NORTON STAKES
27-Feb-16,493,2,NSW,ATC,WFM,SURROUND STAKES,1400,175000,3-Y-O,F,SW,SURROUND STAKES
27-Feb-16,468,2,NSW,ATC,WFM,SKYLINE STAKES,1200,175000,2-Y-O,C&G,SW,SKYLINE STAKES
27-Feb-16,494,2,NSW,ATC,WFM,SWEET EMBRACE STAKES,1200,175000,2-Y-O,F,SW,SWEET EMBRACE STAKES
27-Feb-16,628,2,NSW,ATC,WFM,GUY WALTER STAKES,1400,150000,4YO&Up,M,SWP,WIGGLE STAKES
27-Feb-16,336,3,NSW,ATC,WFM,LIVERPOOL CITY CUP,1300,150000,3YO&Up,O,Qlty,LIVERPOOL CITY CUP
27-Feb-16,682,4,QLD,BRC,DOOM,MEMBERS' CUP,1600,100000,O,O,Qlty,MEMBERS' CUP
27-Feb-16,541,3,SA,SAJC,MORP,BOAG'S LORD REIMS STAKES,2600,120000,O,O,SWP,LORD REIMS STAKES
27-Feb-16,199,4,SA,SAJC,MORP,CINDERELLA STAKES,1050,100000,2-Y-O,F,SW,CINDERELLA STAKES
27-Feb-16,21,1,VIC,MRC,CAUL,WILLIAM HILL BLUE DIAMOND STAKES,1200,1500000,2-Y-O,O,SW,BLUE DIAMOND STAKES
27-Feb-16,17,1,VIC,MRC,CAUL,ITALKTRAVEL FUTURITY STAKES,1400,500000,O,O,WFA,FUTURITY STAKES
27-Feb-16,387,1,VIC,MRC,CAUL,WILLIAM HILL OAKLEIGH PLATE,1100,500000,O,O,Hcp,OAKLEIGH PLATE
27-Feb-16,474,2,VIC,MRC,CAUL,CROWN GOLDEN ALE PETER YOUNG STAKES,1800,200000,O,O,WFA,ST GEORGE STAKES
27-Feb-16,180,2,VIC,MRC,CAUL,CAULFIELD AUTUMN CLASSIC,1800,200000,3-Y-O,O,SW,CAULFIELD AUTUMN CLASSIC
27-Feb-16,518,2,VIC,MRC,CAUL,POLYTRACK ANGUS ARMANASCO STAKES,1400,200000,3-Y-O,F,SW,ANGUS ARMANASCO STAKES
27-Feb-16,562,3,VIC,MRC,CAUL,PREMEIR SIGNS MANNERISM STAKES,1400,150000,4YO&Up,M,SWP,MANNERISM STAKES
27-Feb-16,563,3,VIC,MRC,CAUL,ZEDITAVE STAKES,1200,150000,3-Y-O,O,SWP,ZEDITAVE STAKES
27-Feb-16,665,4,VIC,MRC,CAUL,MORNINGTON CUP PRELUDE,2000,120000,O,O,Qlty,MORNINGTON CUP PRELUDE
28-Feb-16,701,4,WA,PINJARRA RC,PINJ,PINJARRA CLASSIC,1300,100000,3YO&Up,O,Qlty,PINJARRA STKS
05-Mar-16,164,1,NSW,ATC,RAND,RANDWICK GUINEAS,1600,1000000,3-Y-O,O,SW,RANDWICK GUINEAS
05-Mar-16,165,1,NSW,ATC,RAND,CANTERBURY STAKES,1300,500000,3YO&Up,O,WFA,CANTERBURY STAKES
05-Mar-16,186,2,NSW,ATC,RAND,CHALLENGE STAKES,1000,500000,3YO&Up,O,WFA,AJC CHALLENGE STAKES
05-Mar-16,428,2,NSW,ATC,RAND,REISLING STAKES,1200,300000,2-Y-O,F,SW,REISLING SLIPPER TRIAL
05-Mar-16,511,2,NSW,ATC,RAND,TODMAN STAKES,1200,300000,2-Y-O,C&G,SW,TODMAN SLIPPER TRIAL
05-Mar-16,674,3,NSW,ATC,RAND,ASPIRATION QUALITY,1600,150000,3YO&Up,F&M,Qlty,ASPIRATION QUALITY
05-Mar-16,675,3,NSW,ATC,RAND,WENONA GIRL HANDICAP,1200,150000,4YO&Up,M,Qlty,WENONA GIRL HANDICAP
05-Mar-16,725,4,NSW,ATC,RAND,FIREBALL STAKES,1100,125000,3-Y-O,O,SWP,FIREBALL STAKES
05-Mar-16,163,4,NSW,ATC,RAND,RANDWICK CITY STAKES,2000,125000,3YO&Up,O,Qlty,RANDWICK CITY STAKES
05-Mar-16,123,1,VIC,VRC,FLEM,AUSTRALIAN GUINEAS,1600,750000,3-Y-O,O,SW,AUSTRALIAN GUINEAS
05-Mar-16,265,3,VIC,VRC,FLEM,FRANCES TRESSADY STAKES,1400,150000,3YO&Up,F&M,SWP,FRANCES TRESSADY STAKES
05-Mar-16,730,4,VIC,VRC,FLEM,ROY HIGGINS QUALITY,2600,120000,3-Y-O,O,Qlty,ROY HIGGINS QUALITY
05-Mar-16,154,4,VIC,VRC,FLEM,BOB HOYSTED STAKES,1000,120000,4YO&Up,O,Hcp,BOB HOYSTED STAKES
05-Mar-16,223,4,VIC,VRC,FLEM,FESTIVAL OF RACING STAKES,1000,120000,2-Y-O,O,SWP,Flem Festival of Racing ST.
05-Mar-16,357,4,VIC,VRC,FLEM,SHAFTESBURY AVENUE HCP,1400,120000,O,O,Hcp,SHAFTESBURY AVENUE HCP
05-Mar-16,724,4,WA,WATC,ASCT,ASCOT 1000 GUINEAS,1800,100000,3-Y-O,F,SWP,WATC ASCOT 1000 GUINEAS
05-Mar-16,492,4,WA,WATC,ASCT,SUPREMACY STAKES,1100,100000,2-Y-O,O,SWP,SUPREMACY STKS
05-Mar-16,635,4,WA,WATC,ASCT,LEX PIPER,1600,100000,3-Y-O,C&G,SWP,TJ SMITH TROPHY
06-Mar-16,146,3,NSW,CANBERRA RC,CANB,BLACK OPAL STAKES,1200,275000,2-Y-O,O,SWP,BLACK OPAL STAKES
06-Mar-16,161,4,NSW,CANBERRA RC,CANB,CANBERRA CUP,2000,200000,O,O,Qlty,CANBERRA CUP
06-Mar-16,437,4,NSW,CANBERRA RC,CANB,NATIONAL SPRINT,1400,120000,O,O,Qlty,NATIONAL SPRINT
06-Mar-16,735,4,NSW,CANBERRA RC,CANB,CANBERRA GUINEAS,1400,120000,3-Y-O,O,SWP,CANBERRA GUINEAS
06-Mar-16,967,4,WA,BUNBURY RC,BUNB,BUNBURY AHA CUP,2000,100000,O,O,Qlty,BUNBURY AHA CUP
11-Mar-16,668,3,NSW,ILLAWARRA TC,KEMB,KEITH F NOLAN CLASSIC,1600,200000,3-Y-O,F,SWP,KEITH F NOLAN CLASSIC
12-Mar-16,391,1,NSW,ATC,RHIL,COOLMORE CLASSIC,1500,600000,3YO&Up,F&M,Qlty,TAD KENNEDY STAKES
12-Mar-16,401,2,NSW,ATC,RHIL,PHAR LAP STAKES,1500,175000,3-Y-O,O,SW,PHAR LAP STAKES
12-Mar-16,233,2,NSW,ATC,RHIL,AJAX STAKES,1500,175000,3YO&Up,O,Qlty,AJAX STAKES
12-Mar-16,342,2,NSW,ATC,RHIL,MAGIC NIGHT STAKES,1200,175000,2-Y-O,F,SW,MAGIC NIGHT STAKES
12-Mar-16,396,2,NSW,ATC,RHIL,PAGO PAGO STAKES,1200,175000,2-Y-O,C&G,SW,PAGO PAGO STAKES
12-Mar-16,598,3,NSW,ATC,RHIL,SKY HIGH STAKES,2000,350000,3YO&Up,O,SWP,SKY HIGH STAKES
12-Mar-16,603,3,NSW,ATC,RHIL,MAURICE McCARTEN STAKES,1100,150000,3YO&Up,O,Qlty,MAURICE McCARTEN STAKES
12-Mar-16,18,1,VIC,VRC,FLEM,AUSTRALIAN CUP,2000,1500000,O,O,WFA,AUSTRALIAN CUP
12-Mar-16,12,1,VIC,VRC,FLEM,LEXUS NEWMARKET HANDICAP,1200,1250000,O,O,Hcp,VRC NEWMARKET HANDICAP
12-Mar-16,322,2,VIC,VRC,FLEM,A.V KEWNEY STAKES,1400,200000,3-Y-O,F,SW,A.V KEWNEY STAKES
12-Mar-16,9,2,VIC,VRC,FLEM,VRC SIRES' PRODUCE STAKES,1400,200000,2-Y-O,O,SW,VRC SIRES' PRODUCE STAKES
12-Mar-16,147,2,VIC,VRC,FLEM,BLAMEY STAKES,1600,200000,3YO&Up,O,SWP,BLAMEY STAKES
12-Mar-16,606,3,VIC,VRC,FLEM,MATRON STAKES,1600,150000,3YO&Up,F&M,SWP,MATRON STAKES
